ID,sex,race,eyes
B00832,Male,Dark,Dark
B00838,Male,White,Dark
B00845,Male,Dark,Dark
B00846,Male,Dark,Dark
B00847,Male,White,Blue
B00856,Male,Hispanic,Dark
B00860,Male,Dark,Dark
B00862,Male,Dark,Dark
B00892,Male,Dark,Dark
B00914,Male,Dark,Dark
B00927,Male,White,Blue
B00944,Male,White,Dark
B00951,Male,Dark,Dark
B00956,Male,White,Dark
B00964,Male,Dark,Dark
B00984,Male,Dark,Dark
B01000,Male,Dark,Dark
B01016,Male,Dark,Dark
B01021,Male,Dark,Dark
B01031,Male,Dark,Dark
B01035,Male,Dark,Dark
B01042,Male,Dark,Dark
B01049,Male,Dark,Dark
B01092,Male,Hispanic,Dark
B01098,Male,Dark,Dark
B01101,Male,Dark,Dark
B01103,Male,Dark,Dark
B01127,Male,Dark,Dark
B01131,Male,Hispanic,Dark
B01140,Male,Dark,Dark
B01148,Male,Dark,Dark
B01151,Male,White,Blue
B01157,Male,Dark,Dark
B01158,Male,Dark,Dark
B01160,Male,Dark,Dark
B01196,Male,Dark,Dark
B01215,Male,Dark,Dark
B01240,Male,Dark,Dark
B01243,Male,Hispanic,Dark
B01266,Male,Dark,Dark
B01272,Male,Dark,Dark
B01276,Male,White,Hazel
B01291,Male,White,Hazel
B01299,Male,Dark,Dark
B01303,Male,Dark,Dark
B01331,Male,Dark,Dark
B01334,Male,Dark,Dark
B01349,Male,Dark,Dark
B01351,Male,Dark,Dark
B01357,Male,Dark,Dark
B01358,Male,Dark,Dark
B01370,Male,Dark,Dark
B01391,Male,Dark,Dark
B01414,Male,Dark,Dark
B01433,Male,Dark,Dark
B01455,Male,Dark,Dark
B01475,Male,Dark,Dark
B01480,Male,Hispanic,Dark
B01482,Male,Dark,Dark
B01486,Male,Dark,Dark
B01507,Male,Dark,Dark
B01508,Male,White,Dark
B01518,Male,Dark,Dark
B01546,Male,Dark,Dark
B01589,Male,Hispanic,Dark
B01593,Male,Dark,Dark
B01608,Male,Dark,Dark
B01625,Male,Dark,Dark
B01640,Male,Dark,Dark
B01651,Male,White,Hazel
B01655,Male,Dark,Dark
B01658,Male,Dark,Dark
B01665,Male,Dark,Dark
B01671,Male,Dark,Dark
B01678,Male,Dark,Dark
B01684,Male,Dark,Dark
B01686,Male,Dark,Dark
B01698,Male,Dark,Dark
B01699,Male,Dark,Dark
B01708,Male,Hispanic,Dark
B01715,Male,Dark,Dark
B01731,Male,Dark,Dark
B01733,Male,Dark,Dark
B01740,Male,Dark,Dark
B01785,Male,White,Hazel
B01808,Male,Dark,Dark
B01826,Male,Dark,Dark
B01828,Male,Dark,Dark
B01851,Male,Dark,Dark
B01855,Male,Dark,Dark
B01868,Male,White,Dark
B01886,Male,Dark,Dark
B01898,Male,Dark,Dark
B01934,Male,White,Dark
B01935,Male,White,Dark
B01941,Male,Dark,Dark
B01946,Male,Dark,Dark
B01954,Male,Dark,Dark
B01960,Male,Dark,Dark
B01964,Male,Dark,Dark
B01969,Male,Dark,Dark
B01971,Male,Dark,Dark
B01979,Male,Dark,Dark
B01985,Male,Dark,Dark
B01987,Male,Dark,Dark
B01994,Male,Dark,Dark
B01998,Male,Dark,Dark
B02002,Male,Dark,Dark
B02004,Male,Dark,Dark
B02030,Male,Dark,Dark
B02043,Male,Dark,Dark
B02057,Male,White,Dark
B02059,Male,Dark,Dark
B02066,Male,Dark,Dark
B02074,Male,Dark,Dark
B02089,Male,Dark,Dark
B02093,Male,Hispanic,Dark
B02126,Male,Dark,Dark
B02132,Male,Dark,Dark
B02138,Male,Dark,Dark
B02149,Male,Dark,Dark
B02150,Male,Dark,Dark
B02152,Male,Dark,Dark
B02159,Male,Dark,Dark
B02162,Male,Dark,Dark
B02272,Male,Dark,Dark
B02275,Male,White,Dark
B02281,Male,Dark,Dark
B02300,Male,Dark,Dark
B02330,Male,Dark,Dark
B02339,Male,Dark,Dark
B02344,Male,Dark,Dark
B02350,Male,White,Dark
B02367,Male,Dark,Dark
B02371,Male,Dark,Dark
B02374,Male,Dark,Dark
B02375,Male,Dark,Dark
B02381,Male,Dark,Dark
B02385,Male,Dark,Dark
B02417,Male,Dark,Dark
B02455,Male,Dark,Dark
B02457,Male,White,Blue
B02462,Male,Dark,Dark
B02470,Male,Dark,Dark
B02479,Male,Dark,Dark
B02504,Male,Dark,Dark
B02513,Male,Dark,Dark
B02520,Male,Dark,Dark
B02550,Male,Dark,Dark
B02563,Male,Dark,Dark
B02570,Male,Dark,Dark
B02574,Male,Dark,Dark
B02592,Male,Dark,Dark
B02594,Male,Dark,Dark
B02604,Male,White,Hazel
B02615,Male,Dark,Dark
B02616,Male,Dark,Dark
B02617,Male,Dark,Dark
B02619,Male,White,Blue
B02622,Male,White,Dark
B02661,Male,Dark,Dark
B02664,Male,Dark,Dark
B02669,Male,White,Hazel
B02672,Male,Dark,Dark
B02683,Male,Dark,Dark
B02704,Male,Dark,Dark
B02715,Male,Dark,Dark
B02721,Male,Dark,Dark
B02730,Male,Dark,Dark
B02758,Male,Dark,Dark
B02768,Male,Dark,Dark
B02783,Male,Dark,Dark
B02801,Male,Dark,Dark
B02818,Male,Dark,Dark
B02831,Male,Dark,Dark
B02851,Male,Dark,Dark
B02853,Male,Dark,Dark
B02861,Male,White,Green
B02898,Male,Hispanic,Dark
B02922,Male,Dark,Dark
B02941,Male,Dark,Dark
B02982,Male,Dark,Dark
B02991,Male,Dark,Dark
B02995,Male,Dark,Dark
B02997,Male,Dark,Dark
B03004,Male,Dark,Dark
B03005,Male,Hispanic,Dark
B03017,Male,Dark,Dark
B03019,Male,Dark,Dark
B03023,Male,Hispanic,Dark
B03030,Male,Dark,Dark
B03033,Male,Dark,Dark
B03040,Male,Dark,Dark
B03054,Male,Dark,Dark
B03062,Male,Dark,Dark
B03066,Male,Hispanic,Dark
B03069,Male,Dark,Dark
B03084,Male,Dark,Dark
B03101,Male,Dark,Dark
B03118,Male,Dark,Dark
B03120,Male,White,Green
B03141,Male,White,Hazel
B03158,Male,White,Green
B03164,Male,White,Green
B03174,Male,Dark,Dark
B03186,Male,Dark,Dark
B03191,Male,Dark,Dark
B03208,Male,Hispanic,Dark
B03234,Male,Dark,Dark
B03244,Male,Dark,Dark
B03254,Male,Dark,Dark
B03278,Male,White,Dark
B03292,Male,Hispanic,Dark
B03296,Male,Dark,Dark
B03299,Male,Dark,Dark
B03301,Male,Dark,Dark
B03303,Male,Dark,Dark
B03314,Male,White,Dark
B03327,Male,White,Blue
B03335,Male,Dark,Dark
B03336,Male,Dark,Dark
B03340,Male,White,Blue
B03363,Male,Dark,Dark
B03368,Male,Dark,Dark
B03378,Male,Hispanic,Dark
B03381,Male,Dark,Dark
B03386,Male,Dark,Dark
B03390,Male,Dark,Dark
B03392,Male,Dark,Dark
B03401,Male,Dark,Dark
B03414,Male,Hispanic,Dark
B03436,Male,Dark,Dark
B03438,Male,Dark,Dark
B03439,Male,Dark,Dark
B03459,Male,Dark,Dark
B03462,Male,White,Hazel
B03490,Male,White,Blue
B03495,Male,Hispanic,Dark
B03501,Male,Dark,Dark
B03524,Male,Dark,Dark
B03536,Male,Dark,Dark
B03541,Male,Dark,Dark
B03547,Male,Dark,Dark
B03557,Male,Dark,Dark
B03567,Male,Dark,Dark
B03577,Male,Hispanic,Dark
B03593,Male,Dark,Dark
B03596,Male,Dark,Dark
B03620,Male,Dark,Dark
B03627,Male,White,Dark
B03643,Male,Dark,Hazel
B03660,Male,Dark,Hazel
B03674,Male,Hispanic,Dark
B03678,Male,Dark,Dark
B03705,Male,White,Dark
B03708,Male,White,Blue
B03709,Male,Dark,Dark
B03717,Male,Dark,Dark
B03738,Male,Dark,Dark
B03746,Male,Hispanic,Dark
B03774,Male,Dark,Dark
B03777,Male,Dark,Dark
B03785,Male,White,Blue
B03795,Male,Dark,Dark
B03803,Male,Dark,Dark
B03813,Male,White,Blue
B03852,Male,White,Hazel
B03855,Male,White,Blue
B03861,Male,Dark,Dark
B03870,Male,Dark,Hazel
B03871,Male,Dark,Dark
B03898,Male,Dark,Dark
B03901,Male,White,Blue
B03903,Male,Dark,Dark
B03945,Male,Dark,Dark
B03955,Male,Dark,Dark
B03958,Male,Hispanic,Dark
B03979,Male,White,Blue
B03983,Male,White,Hazel
B04025,Male,Dark,Dark
B04031,Male,Dark,Dark
B04073,Male,Dark,Dark
B04085,Male,Hispanic,Dark
B04091,Male,Dark,Dark
B04092,Male,Dark,Dark
B04093,Male,Dark,Dark
B04099,Male,Dark,Dark
B04101,Male,Hispanic,Dark
B04111,Male,Dark,Dark
B04115,Male,Dark,Dark
B04117,Male,Dark,Dark
B04130,Male,Hispanic,Dark
B04133,Male,Dark,Dark
B04150,Male,Dark,Dark
B04161,Male,Dark,Dark
B04165,Male,Dark,Dark
B04170,Male,Amer Indian,Dark
B04174,Male,White,Dark
B04213,Male,Dark,Dark
B04217,Male,Dark,Dark
B04223,Male,Dark,Dark
B04227,Male,Dark,Dark
B04228,Male,Dark,Dark
B04239,Male,Dark,Dark
B04245,Male,Hispanic,Dark
B04246,Male,Dark,Dark
B04248,Male,Dark,Dark
B04264,Male,Dark,Dark
B04285,Male,Dark,Dark
B04287,Male,Dark,Dark
B04303,Male,Dark,Dark
B04318,Male,White,Dark
B04322,Male,Dark,Dark
B04332,Male,White,Blue
B04339,Male,Dark,Dark
B04373,Male,White,Blue
B04428,Male,Dark,Dark
B04439,Male,Dark,Dark
B04488,Male,Dark,Dark
B04489,Male,Dark,Dark
B04495,Male,White,Blue
B04496,Male,Hispanic,Dark
B04505,Male,Dark,Dark
B04510,Male,Dark,Dark
B04511,Male,Dark,Dark
B04516,Male,Dark,Dark
B04522,Male,Hispanic,Dark
B04535,Male,Dark,Dark
B04540,Male,Dark,Dark
B04557,Male,Dark,Dark
B04573,Male,Dark,Dark
B04615,Male,Dark,Dark
B04619,Male,Dark,Dark
B04630,Male,,Not Available
B04661,Male,White,Dark
B04674,Male,White,Dark
B04680,Male,Dark,Dark
B04692,Male,Dark,Dark
B04694,Male,Dark,Dark
B04701,Male,Dark,Dark
B04709,Male,Dark,Dark
B04717,Male,Dark,Dark
B04734,Male,Dark,Dark
B04763,Male,Dark,Dark
B04782,Male,Dark,Dark
B04786,Male,Dark,Dark
B04792,Male,Dark,Dark
B04800,Male,White,Green
B04807,Male,Hispanic,Dark
B04824,Male,Dark,Dark
B04832,Male,White,Blue
B04833,Male,Dark,Dark
B04843,Male,Dark,Dark
B04875,Male,Dark,Dark
B04901,Male,Dark,Dark
B04918,Male,Dark,Dark
B04922,Male,Dark,Dark
B04930,Male,Dark,Dark
B04938,Male,Dark,Dark
B04962,Male,Dark,Dark
B04997,Male,Dark,Dark
B05009,Male,Dark,Dark
B05021,Male,Dark,Dark
B05036,Male,Dark,Dark
B05040,Male,Dark,Dark
B05048,Male,White,Blue
B05049,Male,Dark,Dark
B05060,Male,Dark,Dark
B05063,Male,White,Blue
B05064,Male,Hispanic,Green
B05071,Male,Dark,Dark
B05085,Male,Dark,Dark
B05091,Male,Dark,Dark
B05093,Male,Dark,Dark
B05119,Male,White,Blue
B05150,Male,Dark,Dark
B05152,Male,Dark,Dark
B05159,Male,Dark,Dark
B05171,Male,Dark,Dark
B05177,Male,Dark,Dark
B05193,Male,Dark,Dark
B05205,Male,Dark,Dark
B05228,Male,Dark,Blue
B05245,Male,Dark,Dark
B05270,Male,White,Hazel
B05308,Male,Dark,Dark
B05310,Male,Dark,Dark
B05312,Male,Dark,Dark
B05324,Male,Dark,Dark
B05326,Male,Dark,Dark
B05344,Male,Dark,Dark
B05354,Male,Dark,Dark
B05372,Male,Dark,Dark
B05376,Male,Dark,Dark
B05398,Male,Dark,Dark
B05403,Male,Dark,Dark
B05407,Male,Dark,Dark
B05409,Male,Dark,Dark
B05434,Male,White,Blue
B05438,Male,White,Blue
B05447,Male,Dark,Dark
B05454,Male,Dark,Dark
B05461,Male,Dark,Dark
B05462,Male,Dark,Dark
B05466,Male,Dark,Dark
B05479,Male,Dark,Dark
B05480,Male,Dark,Dark
B05484,Male,Dark,Dark
B05489,Male,Dark,Dark
B05490,Male,Dark,Dark
B05518,Male,Dark,Dark
B05548,Male,Dark,Dark
B05589,Male,Dark,Dark
B05622,Male,White,Blue
B05625,Male,Dark,Dark
B05634,Male,Dark,Dark
B05640,Male,Dark,Dark
B05642,Male,Dark,Dark
B05713,Male,Dark,Dark
B05714,Male,Dark,Dark
B05720,Male,White,Dark
B05739,Male,Dark,Dark
B05741,Male,Dark,Dark
B05757,Male,Dark,Dark
B05770,Male,Hispanic,Dark
B05771,Male,Dark,Dark
B05780,Male,Dark,Dark
B05803,Male,Dark,Dark
B05804,Male,Dark,Dark
B05807,Male,Dark,Dark
B05820,Male,Dark,Dark
B05839,Male,Dark,Dark
B05847,Male,Dark,Dark
B05850,Male,Dark,Dark
B05853,Male,Dark,Dark
B05863,Male,Dark,Dark
B05867,Male,Dark,Dark
B05898,Male,White,Dark
B05914,Male,White,Green
B05916,Male,Dark,Dark
B05921,Male,Dark,Dark
B05929,Male,Dark,Dark
B05930,Male,Dark,Dark
B05967,Male,Dark,Dark
B05972,Male,Dark,Dark
B05973,Male,Dark,Dark
B05975,Male,Dark,Dark
B05984,Male,Dark,Dark
B06028,Male,White,Blue
B06030,Male,White,Blue
B06063,Male,Dark,Dark
B06077,Male,White,Blue
B06081,Male,Dark,Dark
B06101,Male,Dark,Dark
B06111,Male,White,Hazel
B06137,Male,White,Hazel
B06153,Male,White,Blue
B06156,Male,White,Blue
B06168,Male,White,Blue
B06211,Male,Dark,Dark
B06226,Male,Dark,Dark
B06233,Male,White,Blue
B06263,Male,Dark,Dark
B06276,Male,Dark,Dark
B06280,Male,Dark,Dark
B06282,Male,Dark,Dark
B06285,Male,Dark,Dark
B06304,Male,White,Blue
B06335,Male,White,Dark
B06348,Male,White,Blue
B06365,Male,Dark,Dark
B06408,Male,Dark,Dark
B06428,Male,Dark,Dark
B06432,Male,Dark,Dark
B06439,Male,Dark,Dark
B06442,Male,Dark,Dark
B06457,Male,White,Dark
B06493,Male,Dark,Dark
B06515,Male,Dark,Dark
B06516,Male,Dark,Dark
B06517,Male,Dark,Dark
B06519,Male,Hispanic,Dark
B06520,Male,Dark,Dark
B06532,Male,Dark,Dark
B06547,Male,Dark,Dark
B06567,Male,Dark,Dark
B06568,Male,Dark,Dark
B06569,Male,Dark,Dark
B06598,Male,Dark,Dark
B06603,Male,Dark,Dark
B06609,Male,Dark,Dark
B06645,Male,Dark,Dark
B06685,Male,Dark,Dark
B06686,Male,Dark,Dark
B06688,Male,White,Dark
B06691,Male,Dark,Dark
B06701,Male,Dark,Dark
B06712,Male,Dark,Dark
B06715,Male,Dark,Dark
B06732,Male,Dark,Dark
B06748,Male,Dark,Dark
B06791,Male,Dark,Dark
B06855,Male,Dark,Dark
B06856,Male,Dark,Dark
B06858,Male,Dark,Dark
B06863,Male,Dark,Dark
B06872,Male,Dark,Dark
B06876,Male,Dark,Dark
B06908,Male,Dark,Dark
B06920,Male,Dark,Dark
B06927,Male,White,Dark
B06936,Male,Dark,Hazel
B06938,Male,Dark,Dark
B06973,Male,Dark,Dark
B06984,Male,Dark,Dark
B06989,Male,Dark,Dark
B06996,Male,Dark,Dark
B06999,Male,Dark,Dark
B07040,Female,White,Blue
B07042,Female,Dark,Dark
B07074,Female,White,Blue
B07090,Female,Dark,Dark
B07136,Female,Dark,Dark
B07156,Female,Dark,Dark
B07221,Female,Dark,Dark
B07222,Female,Dark,Dark
B07357,Female,Dark,Dark
B07376,Female,White,Dark
B07396,Female,Dark,Dark
B07424,Female,Dark,Dark
B07449,Female,White,Green
B07469,Female,Dark,Dark
B07491,Female,Dark,Dark
B07518,Female,Dark,Dark
B07539,Female,White,Dark
B07572,Female,Dark,Dark
B07605,Female,Dark,Dark
B07663,Female,Dark,Dark
B07694,Female,Dark,Dark
B07722,Female,Dark,Dark
B07795,Male,Dark,Dark
B07813,Male,Dark,Dark
B07817,Male,Dark,Dark
B07828,Male,Dark,Dark
B07829,Male,Hispanic,Dark
B07834,Male,Hispanic,Dark
B07838,Male,Dark,Dark
B07870,Male,Dark,Dark
B07897,Male,Hispanic,Dark
B07907,Male,Hispanic,Green
B07921,Male,White,Blue
B07923,Male,Dark,Dark
B07931,Male,Dark,Dark
B07932,Male,Dark,Dark
B07934,Male,Dark,Dark
B07944,Male,Dark,Dark
B07963,Male,Dark,Dark
B07982,Male,Dark,Dark
B07990,Male,Hispanic,Hazel
B08004,Male,Dark,Dark
B08025,Male,White,Hazel
B08065,Male,White,Green
B08078,Male,White,Blue
B08082,Male,White,Blue
B08092,Male,White,Blue
B08093,Male,White,Dark
B08105,Male,White,Green
B08118,Male,Dark,Dark
B08119,Male,White,Dark
B08144,Male,White,Blue
B08150,Male,White,Dark
B08156,Male,Dark,Dark
B08167,Male,White,Green
B08169,Male,Dark,Dark
B08176,Male,Dark,Dark
B08178,Male,White,Blue
B08181,Male,Dark,Dark
B08183,Male,White,Blue
B08196,Male,Dark,Dark
B08218,Male,White,Blue
B08224,Male,White,Green
B08226,Male,Dark,Dark
B08236,Male,White,Blue
B08240,Male,White,Dark
B08244,Male,Dark,Dark
B08252,Male,Dark,Dark
B08285,Male,Dark,Dark
B08290,Male,White,Hazel
B08296,Male,White,Dark
B08325,Male,White,Dark
B08327,Male,White,Dark
B08351,Male,Dark,Dark
B08371,Male,Dark,Dark
B08373,Male,Dark,Dark
B08377,Male,White,Hazel
B08406,Male,White,Blue
B08414,Male,White,Dark
B08422,Male,Dark,Dark
B08450,Male,Dark,Dark
B08486,Male,Dark,Dark
B08542,Male,Dark,Dark
B08544,Male,White,Blue
B08565,Male,White,Blue
B08572,Male,White,Blue
B08589,Male,White,Blue
B08628,Male,White,Green
B08635,Male,White,Green
B08636,Male,White,Blue
B08638,Male,White,Dark
B08681,Male,White,Blue
B08685,Male,White,Green
B08687,Male,Dark,Dark
B08694,Male,White,Blue
B08699,Male,Dark,Dark
B08703,Male,White,Green
B08705,Male,White,Dark
B08711,Male,White,Blue
B08725,Male,Dark,Dark
B08733,Male,Dark,Dark
B08746,Male,White,Blue
B08834,Male,Dark,Dark
B08857,Male,White,Dark
B08860,Male,Dark,Dark
B08889,Male,White,Blue
B08948,Male,White,Dark
B08983,Male,White,Blue
B09025,Male,Dark,Dark
B09032,Male,Dark,Dark
B09045,Male,Hispanic,Dark
B09047,Male,Hispanic,Dark
B09055,Male,Dark,Dark
B09057,Male,Dark,Dark
B09085,Male,Dark,Dark
B09089,Male,White,Dark
B09104,Male,Dark,Dark
B09138,Male,Dark,Dark
B09140,Male,Dark,Dark
B09152,Male,Dark,Dark
B09153,Male,Dark,Dark
B09159,Male,Dark,Dark
B09162,Male,Dark,Dark
B09189,Male,Dark,Dark
B09190,Male,Dark,Dark
B09213,Male,Dark,Dark
B09218,Male,Dark,Dark
B09232,Male,Dark,Dark
B09233,Male,Dark,Dark
B09249,Male,Dark,Dark
B09257,Male,Dark,Dark
B09259,Male,Dark,Dark
B09262,Male,Dark,Dark
B09271,Male,Dark,Dark
B09308,Male,Dark,Dark
B09357,Male,Dark,Dark
B09370,Male,Dark,Dark
B09385,Male,Dark,Dark
B09406,Male,Dark,Dark
B09409,Male,Dark,Dark
B09412,Male,Dark,Dark
B09416,Male,Dark,Dark
B09425,Male,Dark,Dark
B09426,Male,Dark,Dark
B09461,Male,White,Green
B09497,Male,Dark,Dark
B09504,Male,White,Green
B09511,Male,Dark,Dark
B09513,Male,White,Dark
B09522,Male,Dark,Dark
B09533,Male,Dark,Dark
B09556,Male,Dark,Dark
B09559,Male,Dark,Dark
B09562,Male,White,Blue
B09564,Male,Dark,Dark
B09591,Male,Dark,Dark
B09593,Male,Dark,Dark
B09596,Male,Dark,Dark
B09602,Male,Dark,Dark
B09609,Male,White,Dark
B09623,Male,Dark,Dark
B09628,Male,Dark,Dark
B09638,Male,Dark,Dark
B09641,Male,Dark,Dark
B09664,Male,White,Blue
B09666,Male,Dark,Dark
B09671,Male,Dark,Dark
B09673,Male,Dark,Dark
B09674,Male,Hispanic,Dark
B09702,Male,White,Blue
B09705,Male,Dark,Dark
B09706,Male,White,Dark
B09724,Male,,Not Available
B09728,Male,Dark,Dark
B09729,Male,Dark,Dark
B09758,Male,Dark,Dark
B09759,Male,Dark,Dark
B09760,Male,Dark,Dark
B09768,Male,Dark,Dark
B09769,Male,Dark,Dark
B09780,Male,Dark,Hazel
B09786,Male,White,Green
B09787,Male,Dark,Dark
B09791,Male,Dark,Dark
B09800,Male,Dark,Dark
B09803,Male,Dark,Dark
B09807,Male,Dark,Dark
B09840,Male,Dark,Dark
B09899,Male,White,Dark
B09901,Male,Dark,Dark
B09907,Male,Dark,Dark
B09953,Male,Dark,Dark
B09968,Male,Dark,Dark
B09969,Male,Dark,Dark
B09972,Male,Hispanic,Dark
B10013,Male,Dark,Dark
B10039,Male,Dark,Dark
B10047,Male,Dark,Dark
B10050,Male,Dark,Dark
B10072,Male,Dark,Dark
B10078,Male,White,Dark
B10092,Male,Amer Indian,Dark
B10093,Male,Dark,Dark
B10110,Male,Dark,Dark
B10112,Male,White,Blue
B10113,Male,Dark,Dark
B10120,Male,Dark,Dark
B10173,Male,Dark,Dark
B10193,Male,Dark,Dark
B10198,Male,Dark,Dark
B10216,Male,Dark,Dark
B10224,Male,Dark,Dark
B10227,Male,Dark,Dark
B10233,Male,Dark,Dark
B10241,Male,White,Dark
B10264,Male,White,Blue
B10277,Male,Dark,Dark
B10285,Male,Dark,Dark
B10286,Male,Dark,Dark
B10321,Male,Dark,Dark
B10322,Male,Dark,Dark
B10342,Male,Dark,Dark
B10350,Male,Hispanic,Dark
B10360,Male,Dark,Dark
B10377,Male,Dark,Dark
B10386,Male,Dark,Dark
B10448,Male,Dark,Dark
B10457,Male,Dark,Dark
B10469,Male,Dark,Dark
B10491,Male,White,Blue
B10495,Male,Dark,Dark
B10513,Male,Dark,Dark
B10536,Male,White,Blue
B10548,Male,Dark,Dark
B10551,Male,Dark,Dark
B10554,Male,Dark,Dark
B10557,Male,Dark,Dark
B10559,Male,Hispanic,Green
B10562,Male,Hispanic,Dark
B10567,Male,Dark,Dark
B10582,Male,Dark,Dark
B10587,Male,White,Green
B10590,Male,Dark,Dark
B10618,Male,Dark,Dark
B10620,Male,Dark,Dark
B10625,Male,Dark,Dark
B10630,Male,Dark,Dark
B10636,Male,Dark,Dark
B10645,Male,Dark,Dark
B10658,Male,Dark,Dark
B10662,Male,Dark,Dark
B10665,Male,Dark,Dark
B10667,Male,Dark,Dark
B10676,Male,Hispanic,Dark
B10701,Male,Dark,Dark
B10702,Male,Dark,Dark
B10706,Male,Dark,Dark
B10707,Male,Dark,Dark
B10738,Male,Dark,Dark
B10752,Male,Dark,Dark
B10777,Male,Dark,Dark
B10787,Male,Hispanic,Dark
B10793,Male,Dark,Dark
B10797,Male,Hispanic,Dark
B10807,Male,Dark,Dark
B10821,Male,Dark,Dark
B10860,Male,Dark,Dark
B10870,Male,Dark,Dark
B10873,Male,Dark,Dark
B10884,Male,Dark,Dark
B10897,Male,Dark,Dark
B10905,Male,Dark,Dark
B10917,Male,Hispanic,Dark
B10924,Male,White,Blue
B10943,Male,Dark,Dark
B10961,Male,Dark,Dark
B10968,Male,Dark,Dark
B10986,Male,Dark,Dark
B11021,Male,Dark,Dark
B11024,Male,Hispanic,Hazel
B11029,Male,White,Hazel
B11032,Male,Dark,Dark
B11041,Male,Dark,Dark
B11053,Male,Dark,Dark
B11058,Male,Dark,Dark
B11062,Male,Dark,Dark
B11063,Male,Dark,Dark
B11070,Male,Dark,Dark
B11082,Male,Dark,Dark
B11100,Male,Hispanic,Dark
B11110,Male,Dark,Dark
B11123,Male,Dark,Dark
B11148,Male,Dark,Dark
B11150,Male,Hispanic,Dark
B11167,Male,Dark,Dark
B11170,Male,Dark,Dark
B11178,Male,Dark,Dark
B11190,Male,Dark,Dark
B11192,Male,Dark,Dark
B11194,Male,Hispanic,Blue
B11240,Male,Hispanic,Dark
B11288,Male,Dark,Dark
B11292,Male,Hispanic,Dark
B11321,Male,Dark,Dark
B11329,Male,Hispanic,Dark
B11355,Male,Hispanic,Dark
B11359,Male,Dark,Dark
B11360,Male,Dark,Dark
B11367,Male,Dark,Dark
B11373,Male,Dark,Dark
B11386,Male,Dark,Dark
B11390,Male,Dark,Dark
B11393,Male,Dark,Dark
B11396,Male,Dark,Dark
B11400,Male,Dark,Dark
B11408,Male,Dark,Dark
B11449,Male,Dark,Dark
B11456,Male,Dark,Dark
B11475,Male,Dark,Dark
B11479,Male,Dark,Dark
B11484,Male,Dark,Dark
B11487,Male,Dark,Dark
B11488,Male,Dark,Dark
B11490,Male,Dark,Dark
B11505,Male,Hispanic,Dark
B11510,Male,Hispanic,Dark
B11535,Male,Dark,Dark
B11536,Male,Dark,Dark
B11541,Male,Dark,Dark
B11561,Male,Dark,Dark
B11567,Male,Dark,Dark
B11568,Male,Dark,Dark
B11569,Male,White,Dark
B11576,Male,Dark,Dark
B11591,Male,Hispanic,Dark
B11596,Male,White,Blue
B11629,Male,White,Blue
B11641,Male,Dark,Dark
B11647,Male,Dark,Dark
B11661,Male,Dark,Dark
B11663,Male,Dark,Dark
B11674,Male,Dark,Dark
B11677,Male,Dark,Dark
B11702,Male,Dark,Dark
B11711,Male,Dark,Dark
B11712,Male,White,Green
B11728,Male,Dark,Dark
B11744,Male,Dark,Dark
B11750,Male,Dark,Dark
B11772,Male,Dark,Dark
B11823,Male,White,Hazel
B11846,Male,Dark,Dark
B11855,Male,White,Blue
B11865,Male,Dark,Dark
B11879,Male,Dark,Dark
B11911,Male,Dark,Dark
B11929,Male,Hispanic,Dark
B11956,Male,White,Dark
B11975,Male,White,Dark
B11999,Male,Dark,Dark
B12010,Male,Dark,Dark
B12013,Male,Dark,Dark
B12022,Male,Dark,Dark
B12027,Male,Dark,Dark
B12029,Male,Dark,Dark
B12048,Male,Dark,Dark
B12065,Male,Dark,Dark
B12067,Male,Dark,Dark
B12069,Male,Dark,Dark
B12089,Male,Dark,Dark
B12095,Male,Dark,Dark
B12099,Male,Dark,Dark
B12101,Male,Dark,Dark
B12106,Male,Dark,Dark
B12110,Male,Dark,Blue
B12116,Male,Dark,Dark
B12117,Male,Dark,Dark
B12125,Male,White,Dark
B12139,Male,White,Blue
B12143,Male,Dark,Dark
B12149,Male,Dark,Dark
B12150,Male,White,Dark
B12151,Male,Dark,Dark
B12204,Male,Dark,Dark
B12252,Male,Dark,Dark
B12254,Male,Dark,Dark
B12259,Male,Dark,Dark
B12266,Male,Dark,Dark
B12273,Male,White,Blue
B12292,Male,White,Hazel
B12315,Male,Dark,Dark
B12317,Male,White,Dark
B12325,Male,Dark,Dark
B12333,Male,Dark,Dark
B12346,Male,Dark,Dark
B12352,Male,Dark,Dark
B12357,Male,Dark,Dark
B12358,Male,Dark,Dark
B12360,Male,Dark,Dark
B12362,Male,Dark,Dark
B12382,Male,Dark,Dark
B12394,Male,Dark,Dark
B12396,Male,Dark,Dark
B12406,Male,Dark,Dark
B12407,Male,Dark,Dark
B12412,Male,Dark,Dark
B12439,Male,Dark,Dark
B12442,Male,Dark,Dark
B12443,Male,White,Dark
B12453,Male,White,Green
B12457,Male,Dark,Dark
B12504,Male,Dark,Dark
B12511,Male,White,Blue
B12524,Male,Dark,Dark
B12534,Male,Dark,Dark
B12544,Male,Dark,Dark
B12553,Male,Dark,Dark
B12560,Male,Dark,Dark
B12561,Male,Dark,Dark
B12577,Male,Dark,Dark
B12578,Male,Dark,Dark
B12594,Male,Hispanic,Dark
B12641,Male,Dark,Dark
B12649,Male,Dark,Dark
B12654,Male,Dark,Dark
B12683,Male,Dark,Dark
B12686,Male,Dark,Dark
B12689,Male,White,Dark
