ID,sex,race,eyes
B01391,Male,Black,Brown
B01414,Male,Black,Brown
B01433,Male,Black,Brown
B01455,Male,Black,Brown
B01475,Male,Black,Brown
B01480,Male,Hispanic,Brown
B01482,Male,Black,Brown
B01486,Male,Black,Brown
B01507,Male,Black,Brown
B01508,Male,White,Brown
B01518,Male,Black,Brown
B01546,Male,Black,Brown
B01589,Male,Hispanic,Brown
B01593,Male,Black,Brown
B01608,Male,Black,Brown
B01625,Male,Black,Brown
B01640,Male,Black,Brown
B01651,Male,White,Hazel
B01655,Male,Black,Brown
B01658,Male,Black,Brown
B01665,Male,Black,Brown
B01671,Male,Black,Brown
B01678,Male,Black,Brown
B01684,Male,Black,Brown
B01686,Male,Black,Brown
B01698,Male,Black,Brown
B01699,Male,Black,Brown
B01708,Male,Hispanic,Brown
B01715,Male,Black,Brown
B01731,Male,Black,Brown
B01733,Male,Black,Brown
B01740,Male,Black,Brown
B01785,Male,White,Hazel
B01808,Male,Black,Brown
B01826,Male,Black,Brown
B01828,Male,Black,Brown
B01851,Male,Black,Brown
B01855,Male,Black,Brown
B01868,Male,White,Brown
B01886,Male,Black,Brown
B01898,Male,Black,Brown
B01934,Male,White,Brown
B01935,Male,White,Brown
B01941,Male,Black,Brown
B01946,Male,Black,Brown
B01954,Male,Black,Brown
B01960,Male,Black,Brown
B01964,Male,Black,Brown
B01969,Male,Black,Brown
B01971,Male,Black,Brown
B01979,Male,Black,Brown
B01985,Male,Black,Brown
B01987,Male,Black,Brown
B01994,Male,Black,Brown
B01998,Male,Black,Brown
B02002,Male,Black,Brown
B02004,Male,Black,Brown
B02030,Male,Black,Brown
B02043,Male,Black,Brown
B02057,Male,White,Brown
B02059,Male,Black,Brown
B02066,Male,Black,Brown
B02074,Male,Black,Brown
B02089,Male,Black,Brown
B02093,Male,Hispanic,Brown
B02126,Male,Black,Brown
B02132,Male,Black,Brown
B02138,Male,Black,Brown
B02149,Male,Black,Brown
B02150,Male,Black,Brown
B02152,Male,Black,Brown
B02159,Male,Black,Brown
B02162,Male,Black,Brown
B02272,Male,Black,Brown
B02275,Male,White,Brown
B02281,Male,Black,Brown
B02300,Male,Black,Brown
B02330,Male,Black,Brown
B02339,Male,Black,Brown
B02344,Male,Black,Brown
B02350,Male,White,Brown
B02367,Male,Black,Brown
B02371,Male,Black,Brown
B02374,Male,Black,Brown
B02375,Male,Black,Brown
B02381,Male,Black,Brown
B02385,Male,Black,Brown
B02417,Male,Black,Brown
B02455,Male,Black,Brown
B02457,Male,White,Blue
B02462,Male,Black,Brown
B02470,Male,Black,Brown
B02479,Male,Black,Brown
B02504,Male,Black,Brown
B02513,Male,Black,Brown
B02520,Male,Black,Brown
B02550,Male,Black,Brown
B02563,Male,Black,Brown
B02570,Male,Black,Brown
B02574,Male,Black,Brown
B02592,Male,Black,Brown
B02594,Male,Black,Brown
B02604,Male,White,Hazel
B02615,Male,Black,Brown
B02616,Male,Black,Brown
B02617,Male,Black,Brown
B02619,Male,White,Blue
B02622,Male,White,Brown
B02661,Male,Black,Brown
B02664,Male,Black,Brown
B02669,Male,White,Hazel
B02672,Male,Black,Brown
B02683,Male,Black,Brown
B02704,Male,Black,Brown
B02715,Male,Black,Brown
B02721,Male,Black,Brown
B02730,Male,Black,Brown
B02758,Male,Black,Brown
B02768,Male,Black,Brown
B02783,Male,Black,Brown
B02801,Male,Black,Brown
B02818,Male,Black,Brown
B02831,Male,Black,Brown
B02851,Male,Black,Brown
B02853,Male,Black,Brown
B02861,Male,White,Green
B02898,Male,Hispanic,Brown
B02922,Male,Black,Brown
B02941,Male,Black,Brown
B02982,Male,Black,Brown
B02991,Male,Black,Brown
B02995,Male,Black,Brown
B02997,Male,Black,Brown
B03004,Male,Black,Brown
B03005,Male,Hispanic,Brown
B03017,Male,Black,Brown
B03019,Male,Black,Brown
B03023,Male,Hispanic,Brown
B03030,Male,Black,Brown
B03033,Male,Black,Brown
B03040,Male,Black,Brown
B03054,Male,Black,Brown
B03062,Male,Black,Brown
B03066,Male,Hispanic,Brown
B03069,Male,Black,Brown
B03084,Male,Black,Brown
B03101,Male,Black,Brown
B03118,Male,Black,Brown
B03120,Male,White,Green
B03141,Male,White,Hazel
B03158,Male,White,Green
B03164,Male,White,Green
B03174,Male,Black,Brown
B03186,Male,Black,Brown
B03191,Male,Black,Brown
B03208,Male,Hispanic,Brown
B03234,Male,Black,Brown
B03244,Male,Black,Brown
B03254,Male,Black,Brown
B03278,Male,White,Brown
B03292,Male,Hispanic,Brown
B03296,Male,Black,Brown
B03299,Male,Black,Brown
B03301,Male,Black,Brown
B03303,Male,Black,Brown
B03314,Male,White,Brown
B03327,Male,White,Blue
B03335,Male,Black,Brown
B03336,Male,Black,Brown
B03340,Male,White,Blue
B03363,Male,Black,Brown
B03368,Male,Black,Brown
B03378,Male,Hispanic,Brown
B03381,Male,Black,Brown
B03386,Male,Black,Brown
B03390,Male,Black,Brown
B03392,Male,Black,Brown
B03401,Male,Black,Brown
B03414,Male,Hispanic,Brown
B03436,Male,Black,Brown
B03438,Male,Black,Brown
B03439,Male,Black,Brown
B03459,Male,Black,Brown
B03462,Male,White,Hazel
B03490,Male,White,Blue
B03495,Male,Hispanic,Brown
B03501,Male,Black,Brown
B03524,Male,Black,Brown
B03536,Male,Black,Brown
B03541,Male,Black,Brown
B03547,Male,Black,Brown
B03557,Male,Black,Brown
B03567,Male,Black,Brown
B03577,Male,Hispanic,Brown
B03593,Male,Black,Brown
B03596,Male,Black,Brown
B03620,Male,Black,Black
B03627,Male,White,Brown
B03643,Male,Black,Hazel
B03660,Male,Black,Hazel
B03674,Male,Hispanic,Brown
B03678,Male,Black,Brown
B03705,Male,White,Brown
B03708,Male,White,Blue
B03709,Male,Black,Brown
B03717,Male,Black,Brown
B03738,Male,Black,Brown
B03746,Male,Hispanic,Brown
B03774,Male,Black,Brown
B03777,Male,Black,Brown
B03785,Male,White,Blue
B03795,Male,Black,Brown
B03803,Male,Black,Brown
B03813,Male,White,Blue
B03852,Male,White,Hazel
B03855,Male,White,Blue
B03861,Male,Black,Brown
B03870,Male,Black,Hazel
B03871,Male,Black,Brown
B03898,Male,Black,Brown
B03901,Male,White,Blue
B03903,Male,Black,Brown
B03945,Male,Black,Brown
B03955,Male,Black,Brown
B03958,Male,Hispanic,Brown
B03979,Male,White,Blue
B03983,Male,White,Hazel
B04025,Male,Black,Brown
B04031,Male,Black,Brown
B04073,Male,Black,Brown
B04085,Male,Hispanic,Brown
B04091,Male,Black,Brown
B04092,Male,Black,Brown
B04093,Male,Black,Brown
B04099,Male,Black,Brown
B04101,Male,Hispanic,Brown
B04111,Male,Black,Brown
B04115,Male,Black,Brown
B04117,Male,Black,Brown
B04130,Male,Hispanic,Brown
B04133,Male,Black,Brown
B04150,Male,Black,Brown
B04161,Male,Black,Brown
B04165,Male,Black,Brown
B04170,Male,Amer Indian,Brown
B04174,Male,White,Brown
B04213,Male,Black,Brown
B04217,Male,Black,Black
B04223,Male,Black,Brown
B04227,Male,Black,Brown
B04228,Male,Black,Brown
B04239,Male,Black,Brown
B04245,Male,Hispanic,Brown
B04246,Male,Black,Brown
B04248,Male,Black,Brown
B04264,Male,Black,Brown
B04285,Male,Black,Brown
B04287,Male,Black,Brown
B04303,Male,Black,Brown
B04318,Male,White,Brown
B04322,Male,Black,Brown
B04332,Male,White,Blue
B04339,Male,Black,Brown
B04373,Male,White,Blue
B04428,Male,Black,Brown
B04439,Male,Black,Brown
B04488,Male,Black,Brown
B04489,Male,Black,Brown
B04495,Male,White,Blue
B04496,Male,Hispanic,Brown
B04505,Male,Black,Brown
B04510,Male,Black,Brown
B04511,Male,Black,Brown
B04516,Male,Black,Brown
B04522,Male,Hispanic,Brown
B04535,Male,Black,Brown
B04540,Male,Black,Brown
B04557,Male,Black,Brown
B04573,Male,Black,Brown
B04615,Male,Black,Brown
B04619,Male,Black,Brown
B04630,Male,,Not Available
B04661,Male,White,Brown
B04674,Male,White,Brown
B04680,Male,Black,Brown
B04692,Male,Black,Brown
B04694,Male,Black,Brown
B04701,Male,Black,Brown
B04709,Male,Black,Brown
B04717,Male,Black,Brown
B04734,Male,Black,Brown
B04763,Male,Black,Brown
B04782,Male,Black,Brown
B04786,Male,Black,Brown
B04792,Male,Black,Brown
B04800,Male,White,Green
B04807,Male,Hispanic,Brown
B04824,Male,Black,Brown
B04832,Male,White,Blue
B04833,Male,Black,Brown
B04843,Male,Black,Brown
B04875,Male,Black,Brown
B04901,Male,Black,Brown
B04918,Male,Black,Brown
B04922,Male,Black,Brown
B04930,Male,Black,Brown
B04938,Male,Black,Brown
B04962,Male,Black,Brown
B04997,Male,Black,Brown
B05009,Male,Black,Brown
B05021,Male,Black,Brown
B05036,Male,Black,Brown
B05040,Male,Black,Brown
B05048,Male,White,Blue
B05049,Male,Black,Brown
B05060,Male,Black,Brown
B05063,Male,White,Blue
B05064,Male,Hispanic,Green
B05071,Male,Black,Brown
B05085,Male,Black,Brown
B05091,Male,Black,Brown
B05093,Male,Black,Brown
B05119,Male,White,Blue
B05150,Male,Black,Brown
B05152,Male,Black,Brown
B05159,Male,Black,Brown
B05171,Male,Black,Brown
B05177,Male,Black,Brown
B05193,Male,Black,Brown
B05205,Male,Black,Brown
B05228,Male,Black,Blue
B05245,Male,Black,Brown
B05270,Male,White,Hazel
B05308,Male,Black,Brown
B05310,Male,Black,Brown
B05312,Male,Black,Brown
B05324,Male,Black,Brown
B05326,Male,Black,Brown
B05344,Male,Black,Brown
B05354,Male,Black,Brown
B05372,Male,Black,Brown
B05376,Male,Black,Brown
B05398,Male,Black,Brown
B05403,Male,Black,Brown
B05407,Male,Black,Brown
B05409,Male,Black,Brown
B05434,Male,White,Blue
B05438,Male,White,Blue
B05447,Male,Black,Brown
B05454,Male,Black,Brown
B05461,Male,Black,Brown
B05462,Male,Black,Brown
B05466,Male,Black,Brown
B05479,Male,Black,Brown
B05480,Male,Black,Brown
B05484,Male,Black,Brown
B05489,Male,Black,Brown
B05490,Male,Black,Brown
B05518,Male,Black,Brown
B05548,Male,Black,Brown
B05589,Male,Black,Brown
B05622,Male,White,Blue
B05625,Male,Black,Brown
B05634,Male,Black,Brown
B05640,Male,Black,Brown
B05642,Male,Black,Brown
B05713,Male,Black,Brown
B05714,Male,Black,Brown
B05720,Male,White,Brown
B05739,Male,Black,Brown
B05741,Male,Black,Black
B05757,Male,Black,Brown
B05770,Male,Hispanic,Brown
B05771,Male,Black,Brown
B05780,Male,Black,Brown
B05803,Male,Black,Brown
B05804,Male,Black,Brown
B05807,Male,Black,Brown
B05820,Male,Black,Brown
B05839,Male,Black,Brown
B05847,Male,Black,Brown
B05850,Male,Black,Brown
B05853,Male,Black,Brown
B05863,Male,Black,Brown
B05867,Male,Black,Brown
B05898,Male,White,Brown
B05914,Male,White,Green
B05916,Male,Black,Brown
B05921,Male,Black,Brown
B05929,Male,Black,Black
B05930,Male,Black,Brown
B05967,Male,Black,Brown
B05972,Male,Black,Brown
B05973,Male,Black,Brown
B05975,Male,Black,Brown
B05984,Male,Black,Brown
B06028,Male,White,Blue
B06030,Male,White,Blue
B06063,Male,Black,Brown
B06077,Male,White,Blue
B06081,Male,Black,Brown
B06101,Male,Black,Brown
B06111,Male,White,Hazel
B06137,Male,White,Hazel
B06153,Male,White,Blue
B06156,Male,White,Blue
B06168,Male,White,Blue
B06211,Male,Black,Brown
B06226,Male,Black,Brown
B06233,Male,White,Blue
B06263,Male,Black,Brown
B06276,Male,Black,Brown
B06280,Male,Black,Brown
B06282,Male,Black,Brown
B06285,Male,Black,Brown
B06304,Male,White,Blue
B06335,Male,White,Brown
B06348,Male,White,Blue
B06365,Male,Black,Brown
B06408,Male,Black,Brown
B06428,Male,Black,Brown
B06432,Male,Black,Brown
B06439,Male,Black,Brown
B06442,Male,Black,Brown
B06457,Male,White,Brown
B06493,Male,Black,Brown
B06515,Male,Black,Brown
B06516,Male,Black,Black
B06517,Male,Black,Brown
B06519,Male,Hispanic,Brown
B06520,Male,Black,Brown
B06532,Male,Black,Brown
B06547,Male,Black,Brown
B06567,Male,Black,Brown
B06568,Male,Black,Brown
B06569,Male,Black,Brown
B06598,Male,Black,Brown
B06603,Male,Black,Brown
B06609,Male,Black,Brown
B06645,Male,Black,Brown
B06685,Male,Black,Brown
B06686,Male,Black,Brown
B06688,Male,White,Brown
B06691,Male,Black,Brown
B06701,Male,Black,Brown
B06712,Male,Black,Brown
B06715,Male,Black,Brown
B06732,Male,Black,Brown
B06748,Male,Black,Brown
B06791,Male,Black,Brown
B06855,Male,Black,Brown
B06856,Male,Black,Brown
B06858,Male,Black,Brown
B06863,Male,Black,Black
B06872,Male,Black,Brown
B06876,Male,Black,Black
B06908,Male,Black,Brown
B06920,Male,Black,Brown
B06927,Male,White,Brown
B06936,Male,Black,Hazel
B06938,Male,Black,Brown
B06973,Male,Black,Brown
B06984,Male,Black,Brown
B06989,Male,Black,Brown
B06996,Male,Black,Brown
B06999,Male,Black,Brown
B07040,Female,White,Blue
B07042,Female,Black,Brown
B07074,Female,White,Blue
B07090,Female,Black,Brown
B07136,Female,Black,Brown
B07156,Female,Black,Brown
B07221,Female,Black,Brown
B07222,Female,Black,Brown
B07357,Female,Black,Brown
B07376,Female,White,Brown
B07396,Female,Black,Brown
B07424,Female,Black,Brown
B07449,Female,White,Green
B07469,Female,Black,Brown
B07491,Female,Black,Brown
B07518,Female,Black,Brown
B07539,Female,White,Brown
B07572,Female,Black,Brown
B07605,Female,Black,Brown
B07663,Female,Black,Brown
B07694,Female,Black,Brown
B07722,Female,Black,Brown
B07795,Male,Black,Brown
B07813,Male,Black,Brown
B07817,Male,Black,Brown
B07828,Male,Black,Brown
B07829,Male,Hispanic,Brown
B07834,Male,Hispanic,Brown
B07838,Male,Black,Brown
B07870,Male,Black,Brown
B07897,Male,Hispanic,Brown
B07907,Male,Hispanic,Green
B07921,Male,White,Blue
B07923,Male,Black,Brown
B07931,Male,Black,Brown
B07932,Male,Black,Brown
B07934,Male,Black,Brown
B07944,Male,Black,Brown
B07963,Male,Black,Brown
B07982,Male,Black,Brown
B07990,Male,Hispanic,Hazel
B08004,Male,Black,Brown
B08025,Male,White,Hazel
B08065,Male,White,Green
B08078,Male,White,Blue
B08082,Male,White,Blue
B08092,Male,White,Blue
B08093,Male,White,Brown
B08105,Male,White,Green
B08118,Male,Black,Brown
B08119,Male,White,Brown
B08144,Male,White,Blue
B08150,Male,White,Brown
B08156,Male,Black,Brown
B08167,Male,White,Green
B08169,Male,Black,Brown
B08176,Male,Black,Brown
B08178,Male,White,Blue
B08181,Male,Black,Brown
B08183,Male,White,Blue
B08196,Male,Black,Brown
B08218,Male,White,Blue
B08224,Male,White,Green
B08226,Male,Black,Brown
B08236,Male,White,Blue
B08240,Male,White,Brown
B08244,Male,Black,Brown
B08252,Male,Black,Brown
B08285,Male,Black,Brown
B08290,Male,White,Hazel
B08296,Male,White,Brown
B08325,Male,White,Brown
B08327,Male,White,Brown
B08351,Male,Black,Brown
B08371,Male,Black,Brown
B08373,Male,Black,Brown
B08377,Male,White,Hazel
B08406,Male,White,Blue
B08414,Male,White,Brown
B08422,Male,Black,Brown
B08450,Male,Black,Brown
B08486,Male,Black,Brown
B08542,Male,Black,Brown
B08544,Male,White,Blue
B08565,Male,White,Blue
B08572,Male,White,Blue
B08589,Male,White,Blue
B08628,Male,White,Green
B08635,Male,White,Green
B08636,Male,White,Blue
B08638,Male,White,Brown
B08681,Male,White,Blue
B08685,Male,White,Green
B08687,Male,Black,Brown
B08694,Male,White,Blue
B08699,Male,Black,Brown
B08703,Male,White,Green
B08705,Male,White,Brown
B08711,Male,White,Blue
B08725,Male,Black,Brown
B08733,Male,Black,Brown
B08746,Male,White,Blue
B08834,Male,Black,Brown
B08857,Male,White,Brown
B08860,Male,Black,Brown
B08889,Male,White,Blue
B08948,Male,White,Brown
B08983,Male,White,Blue
B09025,Male,Black,Brown
B09032,Male,Black,Brown
B09045,Male,Hispanic,Brown
B09047,Male,Hispanic,Brown
B09055,Male,Black,Brown
B09057,Male,Black,Brown
B09085,Male,Black,Brown
B09089,Male,White,Brown
B09104,Male,Black,Brown
B09138,Male,Black,Brown
B09140,Male,Black,Brown
B09152,Male,Black,Brown
B09153,Male,Black,Brown
B09159,Male,Black,Brown
B09162,Male,Black,Brown
B09189,Male,Black,Brown
B09190,Male,Black,Brown
B09213,Male,Black,Brown
B09218,Male,Black,Brown
B09232,Male,Black,Brown
B09233,Male,Black,Brown
B09249,Male,Black,Brown
B09257,Male,Black,Brown
B09259,Male,Black,Brown
B09262,Male,Black,Brown
B09271,Male,Black,Brown
B09308,Male,Black,Brown
B09357,Male,Black,Brown
B09370,Male,Black,Brown
B09385,Male,Black,Brown
B09406,Male,Black,Brown
B09409,Male,Black,Brown
B09412,Male,Black,Black
B09416,Male,Black,Brown
B09425,Male,Black,Brown
B09426,Male,Black,Brown
B09461,Male,White,Green
B09497,Male,Black,Brown
B09504,Male,White,Green
B09511,Male,Black,Brown
B09513,Male,White,Brown
B09522,Male,Black,Brown
B09533,Male,Black,Brown
B09556,Male,Black,Brown
B09559,Male,Black,Brown
B09562,Male,White,Blue
B09564,Male,Black,Black
B09591,Male,Black,Brown
B09593,Male,Black,Brown
B09596,Male,Black,Brown
B09602,Male,Black,Brown
B09609,Male,White,Brown
B09623,Male,Black,Brown
B09628,Male,Black,Brown
B09638,Male,Black,Brown
B09641,Male,Black,Brown
B09664,Male,White,Blue
B09666,Male,Black,Brown
B09671,Male,Black,Brown
B09673,Male,Black,Brown
B09674,Male,Hispanic,Brown
B09702,Male,White,Blue
B09705,Male,Black,Brown
B09706,Male,White,Brown
B09724,Male,,Not Available
B09728,Male,Black,Brown
B09729,Male,Black,Brown
B09758,Male,Black,Brown
B09759,Male,Black,Brown
B09760,Male,Black,Brown
B09768,Male,Black,Brown
B09769,Male,Black,Black
B09780,Male,Black,Hazel
B09786,Male,White,Green
B09787,Male,Black,Brown
B09791,Male,Black,Brown
B09800,Male,Black,Brown
B09803,Male,Black,Black
B09807,Male,Black,Brown
B09840,Male,Black,Brown
B09899,Male,White,Brown
B09901,Male,Black,Brown
B09907,Male,Black,Brown
B09953,Male,Black,Brown
B09968,Male,Black,Brown
B09969,Male,Black,Brown
B09972,Male,Hispanic,Brown
B10013,Male,Black,Brown
B10039,Male,Black,Brown
B10047,Male,Black,Brown
B10050,Male,Black,Brown
B10072,Male,Black,Brown
B10078,Male,White,Brown
B10092,Male,Amer Indian,Brown
B10093,Male,Black,Brown
B10110,Male,Black,Brown
B10112,Male,White,Blue
B10113,Male,Black,Brown
B10120,Male,Black,Brown
B10173,Male,Black,Brown
B10193,Male,Black,Brown
B10198,Male,Black,Brown
B10216,Male,Black,Brown
B10224,Male,Black,Brown
B10227,Male,Black,Brown
B10233,Male,Black,Brown
B10241,Male,White,Brown
B10264,Male,White,Blue
B10277,Male,Black,Brown
B10285,Male,Black,Brown
B10286,Male,Black,Brown
B10321,Male,Black,Brown
B10322,Male,Black,Brown
B10342,Male,Black,Brown
B10350,Male,Hispanic,Brown
B10360,Male,Black,Brown
B10377,Male,Black,Brown
B10386,Male,Black,Brown
B10448,Male,Black,Brown
B10457,Male,Black,Brown
B10469,Male,Black,Brown
B10491,Male,White,Blue
B10495,Male,Black,Brown
B10513,Male,Black,Brown
B10536,Male,White,Blue
B10548,Male,Black,Brown
B10551,Male,Black,Brown
B10554,Male,Black,Brown
B10557,Male,Black,Brown
B10559,Male,Hispanic,Green
B10562,Male,Hispanic,Brown
B10567,Male,Black,Brown
B10582,Male,Black,Brown
B10587,Male,White,Green
B10590,Male,Black,Brown
B10618,Male,Black,Brown
B10620,Male,Black,Brown
B10625,Male,Black,Brown
B10630,Male,Black,Brown
B10636,Male,Black,Brown
B10645,Male,Black,Brown
B10658,Male,Black,Brown
B10662,Male,Black,Brown
B10665,Male,Black,Brown
B10667,Male,Black,Brown
B10676,Male,Hispanic,Brown
B10701,Male,Black,Brown
B10702,Male,Black,Brown
B10706,Male,Black,Brown
B10707,Male,Black,Brown
B10738,Male,Black,Brown
B10752,Male,Black,Brown
B10777,Male,Black,Brown
B10787,Male,Hispanic,Brown
B10793,Male,Black,Brown
B10797,Male,Hispanic,Brown
B10807,Male,Black,Brown
B10821,Male,Black,Brown
B10860,Male,Black,Brown
B10870,Male,Black,Brown
B10873,Male,Black,Brown
B10884,Male,Black,Brown
B10897,Male,Black,Brown
B10905,Male,Black,Brown
B10917,Male,Hispanic,Brown
B10924,Male,White,Blue
B10943,Male,Black,Brown
B10961,Male,Black,Brown
B10968,Male,Black,Brown
B10986,Male,Black,Brown
B11021,Male,Black,Brown
B11024,Male,Hispanic,Hazel
B11029,Male,White,Hazel
B11032,Male,Black,Brown
B11041,Male,Black,Brown
B11053,Male,Black,Brown
B11058,Male,Black,Brown
B11062,Male,Black,Brown
B11063,Male,Black,Brown
B11070,Male,Black,Brown
B11082,Male,Black,Black
B11100,Male,Hispanic,Brown
B11110,Male,Black,Brown
B11123,Male,Black,Brown
B11148,Male,Black,Brown
B11150,Male,Hispanic,Brown
B11167,Male,Black,Brown
B11170,Male,Black,Brown
B11178,Male,Black,Brown
B11190,Male,Black,Brown
B11192,Male,Black,Brown
B11194,Male,Hispanic,Blue
B11240,Male,Hispanic,Brown
B11288,Male,Black,Brown
B11292,Male,Hispanic,Brown
B11321,Male,Black,Brown
B11329,Male,Hispanic,Brown
B11355,Male,Hispanic,Brown
B11359,Male,Black,Brown
B11360,Male,Black,Brown
B11367,Male,Black,Brown
B11373,Male,Black,Brown
B11386,Male,Black,Brown
B11390,Male,Black,Brown
B11393,Male,Black,Brown
B11396,Male,Black,Brown
B11400,Male,Black,Brown
B11408,Male,Black,Brown
B11449,Male,Black,Brown
B11456,Male,Black,Brown
B11475,Male,Black,Brown
B11479,Male,Black,Brown
B11484,Male,Black,Brown
B11487,Male,Black,Brown
B11488,Male,Black,Brown
B11490,Male,Black,Brown
B11505,Male,Hispanic,Brown
B11510,Male,Hispanic,Brown
B11535,Male,Black,Brown
B11536,Male,Black,Brown
B11541,Male,Black,Brown
B11561,Male,Black,Brown
B11567,Male,Black,Black
B11568,Male,Black,Black
B11569,Male,White,Brown
B11576,Male,Black,Brown
B11591,Male,Hispanic,Brown
B11596,Male,White,Blue
B11629,Male,White,Blue
B11641,Male,Black,Brown
B11647,Male,Black,Brown
B11661,Male,Black,Brown
B11663,Male,Black,Brown
B11674,Male,Black,Brown
B11677,Male,Black,Brown
B11702,Male,Black,Brown
B11711,Male,Black,Brown
B11712,Male,White,Green
B11728,Male,Black,Brown
B11744,Male,Black,Brown
B11750,Male,Black,Brown
B11772,Male,Black,Brown
B11823,Male,White,Hazel
B11846,Male,Black,Black
B11855,Male,White,Blue
B11865,Male,Black,Brown
B11879,Male,Black,Brown
B11911,Male,Black,Brown
B11929,Male,Hispanic,Brown
B11956,Male,White,Brown
B11975,Male,White,Brown
B11999,Male,Black,Brown
B12010,Male,Black,Brown
B12013,Male,Black,Brown
B12022,Male,Black,Brown
B12027,Male,Black,Brown
B12029,Male,Black,Brown
B12048,Male,Black,Brown
B12065,Male,Black,Brown
B12067,Male,Black,Brown
B12069,Male,Black,Black
B12089,Male,Black,Brown
B12095,Male,Black,Brown
B12099,Male,Black,Brown
B12101,Male,Black,Brown
B12106,Male,Black,Brown
B12110,Male,Black,Blue
B12116,Male,Black,Brown
B12117,Male,Black,Brown
B12125,Male,White,Brown
B12139,Male,White,Blue
B12143,Male,Black,Brown
B12149,Male,Black,Brown
B12150,Male,White,Brown
B12151,Male,Black,Brown
B12204,Male,Black,Brown
B12252,Male,Black,Brown
B12254,Male,Black,Brown
B12259,Male,Black,Brown
B12266,Male,Black,Brown
B12273,Male,White,Blue
B12292,Male,White,Hazel
B12315,Male,Black,Brown
B12317,Male,White,Brown
B12325,Male,Black,Brown
B12333,Male,Black,Brown
B12346,Male,Black,Brown
